날짜,리뷰,별점,month
2023년 4월 14일,관심종목을 따로 관리할수 있게? 내보유주식이랑 왔달갔다 실시간으로 확인해야하는데 전보다 훨씬 불편해 젔네요 마치 사용 안해보시고 바꾸신거 같습니다만...... 주변지인들 나 같은 의견입니다 와시다갔다 시간 더들고 바로 거래 못하고 그래서 노치는거 있고...... 수시로 바뀌는게 관심 종목인데 그룹지정이라니요......관심종목 갯수나 좀 늘려주시지,2,2023년
2020년 3월 25일,지불 사항 확인이 편리하네요,5,2020년
2019년 6월 25일,단점은 결제는 모르겠는데 송금은 연결계좌에서 카카오페이로 필요한금액을 충전했다가 송금되는군요 결제도 이런방식인가요?끄트머리가 1원2원 남는건 다시 통장으로 돌려받을수도없고 잔고좀 안남게 충전 할 수있게 해주세요~,1,2019년
2020년 9월 22일,송금을 1000 5000원 단위로 바뀌면 좋을거같아요 그거땜에 조금 불편해요,2,2020년
2019년 9월 18일,허구헌 날 업데이트해서 막상 앱 켜서 결제하려고할때 하루종일 걸림,1,2019년
2022년 12월 10일,연결상태가 좋지않다고 계속 나옴,1,2022년
2019년 12월 9일,갤럭시 S10 5g 모델 사용중인데요 지문인식으로 결제등록하면 계속 6자리 비밀번호 결제로 바뀌어있어요. 아직은 얼굴인식이 좀 불편해서 결제시 지문인식을 쓰고 싶은데 지금 안되는게 맞나요?,4,2019년
2021년 10월 7일,앱 열 때 소리나는 거 어떻게 끄죠? 열 때마다 놀라고 짜증나요.,1,2021년
2021년 11월 22일,카카오페이 사용처 지도에서 카카오페이머니로만 결제 가능한 곳은 따로 표시가 되었으면 좋겠어요. 지도만 보고 카카오페이 등록 카드도 되는줄 알고 갔다가 헛수고 한 적이 좀 있어요.,4,2021년
2019년 8월 26일,카톡을 탈퇴했다가 다시 깔았는데 이미 계정 있다고 로그인이 안되네요 본인인증이랑 카드찍어서 인증해도 다 이미 계정 있다하고 카톡이 이상해서 그런가보다하고 카톡 탈퇴하고 다시 만들었는데도 그러네요? 그냥 본인인증하면 로그인되게 해주시면 안되요? 카드 하나밖에 없는데 카카오페이가 편하고 좋아서 쭉 이거 써는데 그 카드로는 카카오페이지 로그인이 안되네요 쓸수도 없고 앱 고쳐주시면 안될까요? 무척 불편합니다,1,2019년
2023년 5월 26일,로그인할려고 했는데 '카카오페이 사용이 제한된 계정입니다' 라고 떠서 미성년자 고객정보 확인을 위해 제 얼굴과 학생증이랑 함께 나오도록 찍어서 1:1 문의를 통해서 진행할려고도 불구하고 아직도 계정 제한이 풀리지 않았다 오늘은 근로자의 날이어서 상담사 연결이 어려울것 같다 내일이나 모래되서 다시 시도할 것이다. 카카오페이 챗봇에서 검색했는데 카카오톡 업데이트밖에 답이 없다. 빨리고치세요. 이사람들아. 고객들한테 핑계되지 말고,5,2023년
2021년 11월 14일,"자산 분석 원그래프에서 계좌는 입출금과 예적금으로, 투자는 주식과 펀드 등으로 더 자세하게 표시됐으면 좋겠어요. 지금 그정도까지 기술이 될지는 모르겠지만.... 언젠가 그렇게 되면 카카오페이 앱만으로 자산관리를 할 수도 있을것 같아요",4,2021년
2023년 9월 18일,감사합니다 또 이용 할예정입니다,5,2023년
2020년 12월 7일,카카오페이를 처음 써보려고 하는데 가입을 지난번에 한 상태라 로그인하라는 창이 뜨는데 로그인 눌러서 화면의 절차대로 하면 이미 가입된 계정이니 로그인하라고 하고 무한반복이네요,2,2020년
2023년 3월 19일,"필요한 순간 APP으로 결제하고 ● 마음 전할 땐 앞으로 송금 봉투 ● 흩어낸 내 모든 자산을 한곳에 모아보고 ● 내게 딱 맞는 혜택만 APP으로 가득 담고 ● 금융이 쉬워지는 팁, 앞으로 모아보고 ● 시작부터 다른 ㅠ ㅡ",4,2023년
2020년 12월 28일,안녕하세요 카카오 페이로 송금을 하는데 시각장애인이 겔럭시 노트 9로 스크린 리더 보이스 어시스턴스를 이용하여 계좌번호와 금액을 입력하는 번호 스크린 키패드 자판을 읽어 주지 않아 제대로 보이스 어시스턴스 스크린 리더를 이용하여 시각장애인이 안내 음성을 들어가며 계좌번호와 금액을 제대로 입력할수가 없습니다. 카카오 뱅크에서는 정상적으로 스크린 키패드 글자 내용을 잘 읽어 주는데 카카오페이에서는 잘 읽어 주지 못합니다. 이 문제좀 해결해 주십시요 그리고 카카오 뱅크 인증 번호 6자리와 카카오 페이 인증번호 6자리가 틀려도 인증번호 6자리 인증단계를 통과하는 버그가 있습니다. 귀사의 번영을 기원드립니다. 시각장애인 드림,3,2020년
2021년 5월 20일,편안한 쇼핑 과 결제 굿,5,2021년
2023년 3월 10일,매우불편하고 가입및 활용이 어려움,1,2023년
2022년 7월 28일,수박 옛날 톡계정에 뭌였길래 탈퇴시키고 지금 쓰는걸로 하려했더니 본인인증실패+ 카드정보 일치하지 않음 이러네 영수증취소에서 다 걸리네 개빡치네,1,2022년
2021년 2월 4일,연금저축펀드도 추가되었으면 좋겠네요,4,2021년
2021년 5월 6일,절대 쓰고싶지않은 어플이에요 카카오페이 많이 실망했네요 본인이 계정때문에 연락드리니 확인해줄수없다 카카오톡에 문의해라해서 햇더니 카카오페이에다 문의해라... 서로에게 떠넘기고 그냥 쓰지말라는거같아서 삭제했네요^^ 그리고선 광고문자는 엄청보내고 제명의로 된 핸드폰은1개인데? 왜 여러개일까요ㅎㅎ 고객센터 개선좀 되었으면 좋겠네요. 증권해도 못믿을거같아요. 다신 안쓰려고 이런 리뷰 남기고갑니다~^^,1,2021년
2021년 4월 28일,댓글 잘 안쓰는데 인증할때 인증서는 도착해도 다음화면으로 안넘어감 10번 하면 1번 될까 말까임 진짜 화남,1,2021년
2019년 10월 22일,간편하고 사용하기 편하네요ㅎㅎㅎ,5,2019년
2021년 4월 6일,역시 카카오b 정말 편리한 어플입니다. 잘 사용하고 있어요ㅎㅎ,5,2021년
2020년 5월 11일,모든 인증방법이 세션이 만료됐다면서 진행이 안됨,1,2020년
2021년 12월 21일,휴대폰명의가 달라서 카드인증으로 했는데 명의가 달라서 안된다고만 뜨네요 사용법을 알려주세요 명의달라도 된다던데.....,1,2021년
2021년 10월 13일,네이버 지갑 따라하는게 보이네요.... 카카오페이 이전까지 계속 썼는데 써보니 네이버페이 포인트가 더 쏠쏠 하더군요. 이제 갈아 타야할 듯. 포인트 그렇게 조금씩줘서 껌도 못사먹겠네요. 이벤트는 자주하는 것 같은데 당첨확률도 낮은 갓 같네요. 누가 하고 싶을까요?,1,2021년
2023년 8월 28일,폰2개인 사람은 예전처럼 번호당 카카오페이 2개 계정 쓰게해주세요,1,2023년
2020년 11월 30일,아니 구글 정기결제에 카카오머니 충전을 안해놨는데 돈이 계좌에서 저절로 빠져나갔어요. 충전을 안했는데 어떻게 빠져나가요?? 너무 당황스럽네요 이거 어떻게 해야되죠?,1,2020년
2022년 11월 9일,미성년자 차단 +만 14세 미만은 일부 서비스가 제한된다는데 민증 인증해야 사용할 수 있다는데 만 17세인데도 민증 아직 안받아서 카카오페이 모든 서비스 이용 불가능,1,2022년
2023년 8월 25일,사용하기 편해요,5,2023년
2020년 8월 5일,잘 사용하고 있습니다. 결제 간편하게 할 수 있어서 좋아요.,5,2020년
2022년 8월 8일,청소년증도 인증좀 되게 해주세요 예전에 가입해놨던거 탈퇴 시켜야하는데 인증을 못해서 하지를 못함...,1,2022년
2023년 2월 6일,이번 달 대출 잘 갚았다고 카톡오는거 왜 만든거임 진짜? 짜증나게 ㅋㅋ 차단하고싶은데 다른메세지까지 차단돼서 차단할수도없고,1,2023년
2023년 9월 13일,재미 있네요,4,2023년
2021년 3월 9일,자산 관리 금융사 연동 되는거 맞아요? 공인인증서 등록하고 연동 됐다고 메세지는 뜨는데 연결된 금융사가 하나도 없슴. 차라리 오류를 뱉던가. 내가 잘못한 줄 알고 시간만 엄청 버렸네요,1,2021년
2021년 7월 23일,투자 창을 볼 수 없어요. 들어가지지 않네요. 펀드에 돈이 들어가 있는데...,1,2021년
2021년 3월 2일,계좌등록 같은건 좀 귀찮긴하지만 심하게 불편하진 않은듯,5,2021년
2021년 1월 19일,심심할때 재미삼아하는 소소한재미가있어요,5,2021년
2022년 7월 8일,학생인데 신분증이 어딨어요; 갑자기 잘쓰고있는데 못쓰게하네,1,2022년
2023년 9월 21일,너무좋아요,5,2023년
2021년 3월 13일,아니 뭘 계속 기존정보와 상이하다고 하는데 아무리 해도 똑같이 나와서 쓰지도 못하는 상황임;;,1,2021년
2021년 10월 10일,티몬서 결제하는데 계속 오류나네여... 몇번더해보고 삭제각,1,2021년
2022년 10월 5일,사용이 무쟈게 편리하고 좋네요 컴에서는 주식거래가 안될까요????,5,2022년
2021년 1월 4일,진짜 설치 오래 걸리네요 3일에 걸쳐 하고 있는데 될런지도 모르겠어요.,1,2021년
2022년 7월 23일,고1이여서 만17세를 넘지못해 카카오 뱅크 미니를 사용하는데 카카오 뱅크 미니는 페이 등록할 수 없더라고요. 이것때문에 다른 결제 수단도 사용할 수 없었습니다. 특별한 이유없으면 카카오 뱅크 미니도 카카오 페이 사용할 수 있게해주세요.,1,2022년
2021년 4월 6일,아직 카카오체크카드를 온라인상 사용못하는곳이 좀 있긴한데.. 그것빼곤 좋습니다,4,2021년
2022년 9월 20일,아주 편리하고 안전한 앱입니다,5,2022년
2022년 6월 20일,"얼떨결에 주식, 펀드쪽 가입했는데 이거 가입하자마자 미친듯이 주식관련, 투자관련 문자가 계속옴 하루에 몇통씩옴",1,2022년
2021년 5월 28일,구글플레이에서 카카오페이 결제수단 등록이 되지 않습니다. 오늘 업데이트 영향인지는 모르겠으나 확인 부탁드립니다,4,2021년
2021년 10월 5일,진동이랑 소리 좀 끄게 해 주세요 소리는 벨소리 무음하면 그나마 안 나는데 햅틱 진동 진짜 너무 소름끼쳐서 쓰기가 싫네요 카카오톡에서 보내도 그난리네요 햅틱 진동 설정 할 수 있게 해 주든가;; 조용한 장소에서 송금받았는데 갑자기 띵동 울려서 다 쳐다보고 장난하나,1,2021년
2021년 12월 11일,신분증 인식이 너무 안되네 ㅠㅠ 다른데처럼 pass 인증 도입하면 안되나 ㅠㅠ,3,2021년
2023년 9월 22일,"뭔가가~기다림,기대?기쁨!",5,2023년
2023년 4월 14일,업데이트 이후 배당금 분석이 연결되지 않네요 ㅠㅠ,3,2023년
2023년 4월 25일,아니.. 계좌 만드려고 한데 얼굴 인식도? 해야돼? 미쳣어? 성형하고 나면 인식 못하는 거야? 참.. 인식도 계속 오류,1,2023년
2021년 5월 20일,Qr카메라 찾느라 고생했네 ㅡ .ㅡ 예전엔 걍 포기한적도있고,3,2021년
2021년 5월 25일,알리익스프레스 결제할때 카카오페이 앱으로도 결제가 되었으면 좋겠어요!,5,2021년
2023년 4월 3일,아니 무슨 페이앱이 송금이 안되는게 무슨일이냐 송금오류떠서 안된지 1달은 넘은것같은데 고칠생각은 없는것같네,2,2023년
2023년 9월 21일,홈커밍파티 짱이예요~^^,5,2023년
2023년 9월 4일,좋아요 유용합니다,5,2023년
2023년 9월 13일,궁금하면 500 원.....,5,2023년
2023년 9월 8일,굿굿~~♡ 혜택이 쏠쏠^^,5,2023년
2023년 9월 6일,이벤트 좋아요~~,4,2023년
2023년 9월 25일,헐! 걍 2플너스1 빵을 쿠매했는데 500p를 주네 대박,5,2023년
2023년 9월 5일,쓸모가 많내요,5,2023년
2023년 8월 23일,강제로 카카페이 다운받으라고ㅠㅠ힘들었음,5,2023년
2023년 9월 22일,너무좋아요,4,2023년
2023년 9월 14일,포인트 감사합니다,5,2023년
2023년 9월 12일,사용하기 편함,4,2023년
2023년 9월 16일,포인트많이쌓이네요,5,2023년
2023년 9월 8일,와우~해피데이.,5,2023년
2023년 9월 4일,베스킨 아이스크림 콘 당첨됐어요.ㅋㅋ,5,2023년
2023년 9월 19일,500원 받았어요~~^^,5,2023년
2023년 9월 8일,홈커밍 파티 이벤트 좋아요.,5,2023년
2020년 9월 3일,신분증 인증에 무척 무척 무척 힘들었던게 저만이 아니네요 진짜 포기하려다 오기로 했는데 주위에는 하라소리 못하겠어요,1,2020년
2023년 9월 19일,좋아요! 꾹.눌렀어요~^^,4,2023년
2023년 10월 11일,업뎃 후 접속 아예 안됩니다,1,2023년
2021년 1월 26일,참신한 아이디어 재밌게 돈 관리할 수 있어서 너무 좋아요,5,2021년
2021년 2월 9일,너무편하고 혜택이 많아서 잘쓰게 되네요~,5,2021년
2019년 12월 19일,"환전 때문에 다운받았는데,편리성이 좋은것 같습니다!",5,2019년
2021년 6월 6일,오프라인에서 쓰려고 하면 꼭 로그인이 풀려있음ㅡㅡ,2,2021년
2021년 1월 5일,그닥.. 화면이 너무 복잡해요,3,2021년
2021년 10월 26일,카카오페이 포인트로 번개장터를 이용할 수 있다고 해놓고선 왜 문상을 사려고 하니까 카카오페이 선택창조차 뜨지 않는건가요?,1,2021년
2021년 7월 22일,보이스피싱앱도 이렇게 관리 안하겠다 카카오 왜 이렇게 불편하게 바꼈나요 선물하기 결제 누르는데 계속 기존계정이 있다하고 다시 가입해도 계정이 있다하고 무한반복이네요 쓰지 말라는건가요 갑질 시작인가요,1,2021년
2019년 9월 2일,편해요 진짜 편해요. 아니 편리하다고 해야하나???,5,2019년
2021년 10월 7일,돈쓰기편하기만할뿐 그외엔장점이없음...쓰다 네이버페이로갈아탐,2,2021년
2023년 7월 20일,주식 맞추기 너무 재밌어요! 포인트모아서 커피 먹을라구 맨날 들가요 히히,5,2023년
