날짜,리뷰,별점,month
2021년 9월 15일,"앞으로 계속 사용할 것 같은데, 정보 갱신이 살짝 느리고 증권 계좌 비밀번호를 계속 입력해야되는 건 조금 불편하네요.",5,2021년
2023년 2월 4일,"카드 순서를 바꿀 수는 없나요? 삼성페이를 포함해서 다른 간편결제 앱에서는 카드순서를 변경할 수 있는데, 네이버페이만 안 되네요.",3,2023년
2022년 9월 24일,워치에 연결하려는데 계속 오류가 났다면서 연결도 안되고 뭐 어쩌라는 거지?,1,2022년
2023년 2월 25일,"다 좋은데 카드 나열 순서 변경할 수는 없나요? 제가 모르는 건지, 이리저리 찾아보고 도전해봐도 아무리 해봐도 안되네요ㅠ",3,2023년
2023년 9월 15일,플립5 전면창 QR이 사라졋다...,5,2023년
2021년 9월 7일,설정에서 QR/바코드 자동밝기 off 했는데도 앱 실행하면 밝은 화면으로 나와요.,4,2021년
2021년 9월 6일,인증 문자부터 안오는데 어플을 어캐 써... 다수가 그러는데 고치지도않고 기본적인거부터 문제네,1,2021년
2022년 3월 19일,쓸데없는 애니메이션 기능 활성화 하라는것 때문에 카드를 선택할 수가 없네요,2,2022년
2022년 6월 14일,결제할려고 하는데 로그인 아이디 선택하라는 말만나오고 로그인은 안되고 뭐 어쩌라는거? 결제하다말고 계속 서있었네 네이버앱은 잘만 드가지는구만 열불나네,1,2022년
2023년 4월 4일,카드 등록했는데 지원협의중이라고하네요 모든카드 다 되는줄알았는데 그냥 등록삭제하고 앱삭제하겠습니다. 굳이 네이버페이 쓸 이유를 모르겠네요,1,2023년
2023년 4월 1일,빠릿하고 다 좋은데 등록된 신용카드 나열순서 바꾸는 기능 좀 넣어주세요. 멤버십도요.,4,2023년
2023년 7월 16일,"앱 없이 인출됐었는데, 갑자기 이제 와서 앱이 필요하다..??",1,2023년
2023년 9월 27일,이용권서비스나 할인쿠폰 정보를 딱 받는 해택할인,5,2023년
2022년 2월 27일,카드 연결에 애초에 이 앱 하나로 해결 안 될 거면 와 다운받게 하는데 아 짱난다,1,2022년
2023년 6월 7일,삼성페이 카드에서 주카드 지정 안되나요? 그리고 카드 위치 변경이 안되니깐 불편해요,5,2023년
2023년 7월 4일,뜬뜬보고 깔아봄~삼성페이랑 콜라보하고 적립금도 더 준다공?,5,2023년
2023년 4월 1일,어번 업데이트 후에 앱이 시작도 안되고 자꾸 팅겨요,1,2023년
2022년 12월 25일,카드 순서 편집하는 기능은 없나요? 있으면 좋을텐데 아쉽네요.,4,2022년
2021년 10월 15일,위젯에서도 보유포인트 보임 여부를 선택할 수 있었으면 좋겠습니다,4,2021년
2023년 4월 4일,네.페에서 삼성페이 연동해서 쓰는데. 4월4일날 커피숍.마트.편의점 네이버페이는 결제되는데 연동된 삼성페이가 결제가 안되네요. 3곳이 다 안됩니다 삭제시키고 다시 깔아서 해봣는데 그래도 안되네요 머가 문제일까요?ㅡㅡ,3,2023년
2023년 5월 18일,편의점 3군데 가서 삼페결제 했는데 다 결제승인이 안된다 뜨길래 nfc 껐는데도 똑같음 다신 안쓴다 하....,1,2023년
2021년 9월 6일,네이버 페이를 쓰고 싶으나 인증 문자가 안날라와서 못 쓰네요. 쓰고 싶은데 일부로 못쓰게 만들어주네요. 앱 삭제할 수 밖에 없네요.,1,2021년
2022년 8월 17일,증권사 연결 하려구 하는데 최신 버전을 업데이트 하라고 하네요..,1,2022년
2021년 12월 29일,너무 느려요... 그리고 온통 광고뿐이네요.,1,2021년
2023년 4월 11일,로그인할려고하니 본인인증에서 계속 안넘어가짐. 알뜰폰이라고 무시하는건지... 얼른 수정해줘요,1,2023년
2022년 3월 27일,업데이트이후 실행하면 악성어플리케이션이 감지되었음이라고 뜨는데 수정바랍니다,3,2022년
2022년 4월 15일,앱에서 광고 알림 차단할려면 sms로 광고 알림 받으라는게 뭔 논리인지 모르겠네요,1,2022년
2023년 6월 26일,기기 설치 기능이 안보여요,1,2023년
2023년 4월 12일,업데이트하고 본인인증화면 후에 안넘어가져요 빠른 개선 부탁드립니다,1,2023년
2022년 9월 11일,라인페이 일본 번역 홈페이지에 사용처 눌렀더니 사용법이 뜨네요... 앱에서 가맹점 일본은 검색 안되나요...,3,2022년
2022년 4월 21일,리뷰를 지우네? 왜 내가 쓴 리뷰가 틀린것이 있냐? 핸드폰으로 결제한것을 네이버페이로 환불하냐? 니네 네이버페이 팔아먹을려고 네이버페이로 환불거잖아 아니냐? 고객센터 일처리 느리고 융통성없고 평점 1점도 아깝다. 다신 네이버 통해서 거래안한다 낼 전화한다고 하던데 전화나 잘해라,1,2022년
2023년 9월 21일,워치6. 설치안되나요,1,2023년
2023년 7월 23일,사용하기 아주아주 좋아요 감사합니다.🌹🌹🌹🌹🌹,5,2023년
2023년 4월 21일,네페랑 삼페 포인트 준다길래 결제 할려는데 진짜 너무나도 느려터져요 하도 안되니까 식은땀이 나고 포인트고 나발이고 그냥 삼페로 결제하니 그냥 2초만에 되는데 이건 결제자체가 아예 안돼요 포인트 얻고싶은데 느려터져서 어플 삭제했습니다 최악,2,2023년
2023년 4월 2일,보안좀 신경써주세요 해당 어플을 백그라운드 하거나 껐다켰을때 다시 인증요구를 하게요,1,2023년
2022년 1월 30일,만13세 사람입니다. 앱 다운로드는 만3세이상인데 제 카드사용 내용을 보려하니깐 만19이상부터 가능하다고 하네요. 그럼 왜 앱 다운로드는 만3세이상이죠?!,2,2022년
2021년 10월 5일,결제완료 시 푸시앱으로 알람 기능 원해요 가계부 자동입력되게요,4,2021년
2022년 8월 2일,마이데이터 연동할때 왜 업데이트 하라고 나오나요. 최신버전인데..,1,2022년
2022년 6월 28일,"잘 쓰다가 갑자기 본인인증이 안돼서 못 써요..내 이름, 생년월일, 번호 다 맞는데 인증번호가 안 오네요. 스팸 해둔 것도 아닌데...",1,2022년
2022년 10월 20일,네이버페이로 현장결제하려고 들어가니 화면이안떠요. 개선해주세요,1,2022년
2023년 4월 19일,가끔 nfc 진동 계속 울리면서 잠금화면 패턴 알아서 휙휙 넘어가네요 왜 이런 건가요?,2,2023년
2023년 7월 5일,네이버페이 위젯도 투명하게 할 수 있게 해주세요,5,2023년
2023년 1월 2일,멤버쉽2년째 이용중인데 바이브도 업글했습니다 바이브해지하려하니 멤버쉽은 따로 해지안내 다르곳 또 문의 직접 해지안내 ㅡ 다시 확인하니 멤버쉽이라 멤버쉽해지해야됨...무슨상황인지 모르지만 네이버 멤버쉽 절대 가입하지 마세요 절대 해지 불가능합니다,1,2023년
2023년 1월 4일,맴버십에서 해피포인트는 재발급이 필요하다고하는데 기존꺼는 삭제도안되고 재등록도 할수없고 난감하네요 방법이 있을까요??,5,2023년
2021년 8월 13일,지금껏 잘사용하고 있었는데 앱을 깔으라해서 실행하는데 설치 되지도않고 복잡하게 왜이렇게 만드는지!!!!~ㅉ,1,2021년
2023년 4월 13일,처음에는 결제를 잘 했었는데 어느 순간부터 결제 인식을 못하더라구요,2,2023년
2021년 12월 30일,갑자기 만 19세 미만 사용 불가...? 성년이 4개월 남긴 했지만 상당히 불쾌합니다. 여행갔는데 갑자기 잔액 조회안돼서 당황했습니다. 미리 문자 한통이라도 줄 수 있는거 아닙니까?,1,2021년
2023년 2월 9일,여행와서 결제하려는데 이상거래가 감지되었다며 현장결제를 막아놔서 곤욕을 치뤘습니다,1,2023년
2021년 9월 2일,잘 만들어졌어요. 네이버 주문 가능한 곳이 많이 늘어나면 좋겠어요.,5,2021년
2021년 8월 9일,본인 명의 휴대폰 통해서 인증가능이라고계속뜨네요 6번시도했는데 안되네 내휴대번호 맞는데 왜이러죠,1,2021년
2022년 6월 14일,이상거래로 상담원 연결을 해야 해제할수있다고하는데 코로나여파로 재택근무땜에 연결이 어렵다고하면 어쩌란 말입니까? ㅡㅡ,1,2022년
2021년 9월 9일,해피문화상품권 어렵게 받은거 제 계좌로 인출하려는데 이벤트포인트만 막혀있네요..진짜 이거 왜 막아놨어요? 이벤트 포인트라고 쓰여있어서 황당했어요 이럴 거면 문상이랑 네이버 페이 연결 해놓지를 말던가 이거 해결 하나도 안되고 지인들에게도 이거 다신 쓰지 말라고 해야겠네요,1,2021년
2022년 9월 12일,회원가입이 안되요ㅋㅋ 인증번호 옳게 적었는데도 안된다고해서 지웠어요 진짜 이상하네요,1,2022년
2023년 3월 25일,삼성페이 업데이트만 되면 사용하기 훨 편해질거 같습니다!!,5,2023년
2023년 4월 18일,계속 엉뚱한 카드가 결제되요 지우고 새로 설치했는데 그래요,2,2023년
2021년 8월 20일,와 이거 항상 네이버페이 쓸라카면 네이버앱 들어가서 쬐고만한 아이콘 눌러야돼서 카카오처럼 네이버페이앱 따로있었으면 좋겠다고 생각했는데 진짜 나왔네요 네이버 진짜 일 잘하는거같아요 감사합니다 ㅎㅎㅎ,5,2021년
2023년 4월 2일,삼성페이랑 같이 결제 하는거 불편해요. 결제 하시는 분들이 못하시는 건지 왜 내가 눈치를 봐야 하는지 ...무인거기선 잘 되는데 삼성페이 결제하는 지점에 왜 안될까요?,4,2023년
2023년 7월 21일,네이버페이 포인트 지급을했는데 포인트가 안들어오내요 어떡해야하나요?,3,2023년
2022년 8월 30일,첫이용하려는데 인증 정보 다 입력하고 인증 눌렀는데 문자도 카톡도 아무런 반응이 없습니다,1,2022년
2022년 10월 6일,기어에 깔고나면 지워지기를 반복함.많이 불편함.,1,2022년
2022년 6월 12일,"올해 1월에 국민체크카드 프로모션 신규발급 받았는데, 아직까지 이벤트 포인트 왜 지급을 안주시나요. 고객 문의하니 네이버페이팀 관할이라고 이쪽으로 문의하라네요.지급되지 않을줄 알았으면 굳이 체크카드 사용도 하지 않았을껍니다 이미 이벤트고객문의 후에 사에서 여기로 물어보래요 ㅎ",4,2022년
2023년 2월 28일,"네이버페이 교환권에 들어가면, 네이버페이가 응답하지 않는다고 자꾸 떠요! 계속 기달려도 이상해지고요!! 빨리 고쳐주세요!!",1,2023년
2023년 3월 30일,워치에서 데이터를 불러올수 없다고 사용이 안되네요,2,2023년
2021년 9월 11일,로그인 다하고 만14세 미만은 보호자 게인정보 써야한다 해서 똑같이 썻는데 아예 안되요 맞게 써도 게속요,1,2021년
2021년 9월 17일,쿠폰 등록 중에 지문인식을 하는데 계속 틀리네요. 유효기간 지나기 전까지 안될까봐 막막해요.,5,2021년
2023년 3월 31일,위젯 투명도 조절 가능했으면 좋겠어요,3,2023년
2021년 8월 19일,파바 이벤트한다해서 갔는데 Qr을 읽는방법을 모른다네 다른 페이들에 비해 범용성 떨어져서 그냥 안씀,1,2021년
2023년 4월 29일,네이버 계정으로 로그인하려니 계속 제자리에서 새로고침만 되네요. 오류 수정 부탁드려요,3,2023년
2021년 9월 8일,"위치정보오류가 많아요. 주문시 당장필요한데 몇시간 지나야 제대로 잡히니., 이거뭔 필요할때 주문을 할수가 없네요",3,2021년
2023년 3월 29일,카드순서 변경안되는 페이앱은 첨본다.이거 벌써 10년가까이 건의넣는 중 인데 고객센터란곳은 카드삭제하고 순서대로 재등록하란 소리나 쳐 하고 앉아있고 개선의지 전혀없음.이런 괘씸한 곳은 그냥 이용을 안 해줘야 함.카카오삼페 나오면 여기 버리고 바로 넘어갈 예정,1,2023년
2022년 3월 15일,활용 빈도가 적음 다양한 이벤트 등이 필요해 보임,3,2022년
2023년 4월 4일,며칠동안 앱에 들어가지질 않네요. 최신 업데이트까지했는데도 계속 그래요.,5,2023년
2023년 1월 6일,처음에 시작할때 인증해야할때 인증번호가안옵니다 알뜰폰이라서그런가요? 스팸함에도없구요,1,2023년
2023년 1월 31일,네이버페이 혜택을 통해 계좌 개설을 하려는데 신분증 촬영시 화면에 기준선이 뜨지 않으며 인식실패하는 결함이 있습니다,2,2023년
2022년 1월 25일,단점 밖에없음 1.비번을 네가 어떡게알어 ㅆ 2.아이디도 몰라요 3.이단점이 있으니까 로그없게 하세용 그러면 만점,1,2022년
2022년 11월 13일,"깔고 열려니까 안전하지 않은 환경, 비정상적 접근이라며 열리지도 않아요. 이거왜이러죠?",5,2022년
2021년 12월 24일,타 앱에서 네이버페이 결제할 때 네이버앱말고 이걸로 결제할 수 있게 해주심 참 좋겠습니다..ㅠ,3,2021년
2022년 2월 12일,주문할때 위치를 못잡음 검색 기능이 없어서 주문 불가,1,2022년
2022년 4월 1일,"요새 왜이리 네페 입장 할 때마다 자주 인증하라고 하네요. 보안이라고 합니다만, 전에는 이정도 아니였단거 같은데 불편해요.",5,2022년
2021년 12월 13일,"GS25 1+1, 2+1 네이버페이 포인트 결제시 10% 할인되지만, 네이버페이 신용카드 결제시 할인 적용 안됨.",3,2021년
2023년 4월 11일,네이버페이로 삼성페이결재하는데 카드3개다 안되서할인못받고 삼성페이앱 열고하니까 되네요 신호를못읽는듯 돈아까워죽겠음,1,2023년
2022년 9월 2일,"안전하지 않은 환경, 비정상적인 접근이라고 앱이 켜지지 않습니다",5,2022년
2022년 10월 7일,금융캘린더 위젯 기능이 있으면 좋겠어요,5,2022년
2022년 5월 13일,네이버 페이 QR결제 .. 이거 한번 오류나면 다시는 못하고 지웠다 깔아야함.,1,2022년
