날짜,리뷰,별점,month
2020년 2월 5일,만보기업데이트.. 불쾌함! 이럴거면 애초부터 하지말았어야했음 이윤을 내는 게 목적인 사측에서 미리 많은부분은 공개할 수 없다는건 이해하지만 굉장히 리워드취득하기 어렵게 업데이트된 부분에 대해서 속상해하고 화내는 사람들한테 말과 글이 '아'다르고 '어'다른데 정책적으로 어쩌고 하면서 복붙하는거마냥 답글다는것도 성의없어보이고 해서 업데이트 후로 이용안함 매우실망스러움!,1,2020년
2019년 1월 19일,토스 예약이체 기능 손 좀 보거나 삭제해주세요. 급하게 송금할 일 생겼는데 은행 점검시간 겹쳐서 예약이체 해놓으면 항상 이체가 늦어져서 2번 이체하게 되더군요; 취소 어떻게 하는지는 안내도 제대로 안되어있고 불편합니다.,1,2019년
2022년 7월 19일,토스 잘 사용하고 있습니다. 금융 및 만보기 포인트 아주 좋아요. 한가지 아쉬움점은 삼성헬스 및 워치 등등 연동이 돼면 더 좋을것 같습니다.,5,2022년
2021년 5월 13일,안녕하세요 항상 사용하는 사용자입니다. 갑자기 어느날 부터 3900원씩 돈이 나가길래 확인해보니까 토스프라임에 가입되어있더라구요.. 제가 가입한적도 없는데 자동으로 가입해서 총 3번 3900원을 제출하게되었습니다. 환불해주세요.,1,2021년
2023년 2월 21일,토스카드 정말 편하고 좋아여 카드 일시정지도할수있고 특히 만14세이하도 쓸수있어서 정말 좋은것같아여 근데 제가 조금 많이 덜렁거리는 성격이라 카드를 너무 잘 잃어버려용...ㅠㅠ 나중엔 카드잃어버렸을때 카드 위치도 알려주면 좋겠네옇ㅎ 이건 그냥 제 바람입니당 신경쓰지마세여ㅎㅎ,4,2023년
2022년 6월 2일,정말 좋아요. 오히려 토스도 광고를 보면 랜덤이나 일정하게 현금성 포인트를 지급하는것도 좋아 보입니다. 두루두루 사용하기가 정말 편합니다.,5,2022년
2022년 8월 17일,"보안강화는 좋은데...넘 불편 점점 사용하기 짱나고 ,조회 할때마다 신분증촬영은 번거롭고 너무 사용하기 불편합니다. 그리고 토스계좌 번호 복사기능 있어야 타은행앱에서 계좌이체 편할듯요!",2,2022년
2019년 10월 25일,토스 앱을 업데이트하면 알림창에 만보기가 사라져서 매번 다시켜야하는 번거로움이있습니다. 앱이 업데이트 되더라도 만보기 창이 유지되도록 해주세요,3,2019년
2019년 12월 21일,업데이트 이후에 만보기가 안 올라감 당연히 환경이나 기기에 따라 정확하지 않을 수는 있는데 그 점을 감안하더라도 삼성헬스랑 걸음수가 16배 차이남. 안그래도 활동량 많은데 300보가 말이되나,3,2019년
2022년 7월 3일,"가계부, 만보기, 토스뱅크 등 기능이 너무 좋고 ui도 직관적이어서 매일 사용합니다. 다만, 고객들 개인정보 보호에 조금 더 힘써주시면 좋을 것 같습니다.",4,2022년
2022년 1월 1일,무한 수수료면제라 너무 유용하게 잘 쓰고 있습니다 지인들한테도 알려줬더니 너무 좋다고 해요 요즘 현금 안들고 다니는데 몇천원짜리 사고 이체하려면 정말 부담 스러웠는데 이젠 1000원짜리도 자신있게 토스 해버리네요~^^ 그리고 최근사용한 계좌번호도 사라지지않고 남아있어서 계좌를 다시 물어보지 않아서 넘 편해요~ 정말 토스 지갑처럼 쓰고 다닙니다 좋은 앱 만들어주셔서 감사해요~새해 복 마니 받으세요^^♡,5,2022년
2020년 1월 30일,걷기운동을 시작해서 예전에 티비광고하고 주변의 추천으로 토스 만보기를 선택했는데 이번 업데이트하면서 정말 기분이 안 좋아지네요.. 전 만보기로 주로 이용을 하고 송금용으로는 잘 쓰지 않아요. 근데 친구들과 걷기는 왜 생긴건지.. 토스 만보기로 토스머니를 많이 주지 않으려는 것 같이 기분이 좋지 않네요.. 이럴거면 걷기운동할 때 다른 앱을 생각해봐야될것 같네요. 소수겠지만 만보기로 이용하는 사람 생각좀 해주셨으면 해요... 좀 많이 실망했습니다 Ps. 평점보니 만보기 불만 저만 가지고 있는게 아닌 것 같네요.. 만약 제 평가에 답변 다실거면 내부적인 정책으로 한다는 메크로 답 안했으면 좋겠네요~ 어느 분들이 정책을 내셨는지 모르겠는데 업데이트를 했는데 왜 쓰레기가 됐는지 모르겠네요. 홍보 목적인건 바보인 저도 알것 같네요..,1,2020년
2022년 6월 30일,너무좋아요 그런데 계좌 등록을 할때 계좌 인증을 위해 1원을 보내는 방식은 예적금이나 청약계좌는 오류가 나더라구요 ㅠㅠ 아이디를 가입하면 계좌가 자동으로 연결되는 시스템 추가해 주시면 좋겠어요!!,4,2022년
2022년 1월 2일,토스 다 좋고 편리하게 사용하고 있습니다. 그런데 대출금이 전부 또는 부분상환이 이루어졌는데 몇달이 지나도록 반영이 안됨. 신용도에 영향을 주는 것인데.,4,2022년
2022년 8월 25일,간편하고 좋아요 근데 한가지 아쉬운점이 있네요 토스 주식은 버전이 낮아서 못하네요 ㅜㅜ 버전낮은 폰을 쓰는사람은 없는 사람은 주식도 못하네요 주식은 왜 만들어가지고~ ㅜㅜ 토스는 증권 회사도 아니면서... 있는 사람들만 할수있는거... ㅠㅡㅠ -건의 사항- 증권 주식을 따로 분리해서 앱을 만들었으면 좋겠습니다. 어차피 토스은행이랑 토스증권 주식은 버전도 다르고 렉도 많이 걸리 잖아요!,3,2022년
2021년 10월 12일,쓰면서 이렇게 편한 금융앱은 첨봅니다... 사용하기도 어떤앱보다 편하고 빠릿빠릿하니 제가쓰는 앱중 꼽자면 무조건 1등입니다.. 앞으로도 더 발전된 모습 보고 싶습니다!,5,2021년
2022년 6월 21일,토스로 모든걸 다 할수 있어서 너무 좋은데요 만보기 기능에 한 달 동안의 제 걸음수가 저장되어서 계속 볼 수 있으면 좋겠어요,4,2022년
2021년 5월 4일,"토스 모든 서비스는 다 만족했으나, 단 하나 증권 때문에 실망함. 정말 초딩이 만든듯한 ui에 편의성도 최악, 직관적으로 만들고싶어했던거 같으나 직관적이지도 않음. 토스에서 증권만든다 해서 써볼 의향이 있었으나 앞으로 쓸일 없을듯",3,2021년
2020년 3월 18일,만보기때문에 사용을하고 있는데 만보기사용한지 얼마되지 않아 금액을 줄인점... 동의 클릭 실수 한번으로 내정보가 쉽게 드러난다는 것이 정보유출의 불안함을 야기시킴,1,2020년
2019년 11월 16일,업데이트가 프로그램을 더 좋고 편리하게 만드는게 업데이트 한다는 게 아닌가요? 저는 그렇게 생각 하고 있엇는데 예전에는 토스 만보기 100원 바로 받을수 있었는데 이제는 영상을 하나 보고 100웜을 받아야 되네요. 와우 어떻게 이런 생각을 했는지 누군지 몰라도 참 대단하네요 ㅎㅎ 어휴....,1,2019년
2021년 4월 15일,인증번호 문자가 안옵니다. 차단된것도 아니고 스팸메세지함에도 없습니다. 차단 번호에 설정도 안되어잇고요. 다른문자 잘오는데 토스꺼만 안와요.,1,2021년
2020년 2월 3일,만보기 업데이트 전 만보 채워서 100원 받으려는데 업데이트 해야 사용 가능하다고 해서 업뎃 함 근데 40원 받음...행운퀴즈 이젠 안하나..? 랜덤상금도 점점 줄어듬.. 알림와서 들어가보니 끝난게 많고.. 제일 짜증나는건 만보기 왜 업뎃했는지..? 돈이 아깝나요? 열심히 만보 걸으면 뭐해 40원 받을거 그리고 직장인들은 만보 걷기도 힘들어요 일하시면 알텐데 참 공감 능력 떨어지나봐요 이름만 바꿔서 똑같은 답변 다는데 정책 어쩌고 동일한 답변 달지 마세요 만보기 이전으로 되돌려 놓지 않으면 토스 탈퇴하고 지우겠습니다 진짜 별1개도 아깝네요,1,2020년
2019년 11월 19일,너무 불친절한 어플. 처음에깔면 뭐 어쩌라는건지 메뉴가 이건뭐고 이건뭔지 지원금은 또 뭔지 하나부터 열까지 검색해가며 본인이 스스로 깨우쳐야하는어플 별점1점도 아까움,1,2019년
2022년 1월 5일,"항상 편하게 잘쓰구있어요 무료송금도 횟수가늘어서 좋아요!!♡ 잘쓰고있습니다~^^ 수정 ==자꾸 새로 인증 하라하고 인증하면 카드도,계좌도 전부해야 한다고만 하고 참말로 번거롭고 불편함",4,2022년
2022년 10월 27일,"설치가 되었습니다. 정확한 원인은 아닐지 모르겠는데요, 업데이트할 앱이 있을경우 (wifi 상태) 다운로드가 많이 뒤로 밀리는거 같습니다. 앱 반응도 느리구요",4,2022년
2021년 11월 25일,하.... 토스가면갈수록 개판이네... 초기 인증할때 내명의아닙니다 누르고 비씨카드 누르고 카드정보 정확하게 입력했고 와이파이 잘되는데도 불과하고 시스템장애라면서 반복될시 전화해달라하면서 뜨다가 끝내 초과됬다하는데 토스로 농협은행 잔액볼라니까 에러났는데 이전엔 아주 잘썻었는데 지금은... 오류 좀 고처줘요,3,2021년
2022년 6월 28일,토스가 워치에서 사용되었으면 좋겠습니다 토스카드를 워치에 등록하여 이용하면 더 편할거 같고 현재 걸음수 등 관련 하여 워치로 연동되면 토스가 또 다시 혁신의 선구자가 될거 같습니다 토스가 워치에서 사용 될수 있도록 꼭 한번 고려해주세요,5,2022년
2020년 11월 2일,삭제및탈퇴했으니 내개인정보는 다사라진거맞죠? 내정보가 다사라졌다는걸 확인을할수없으니 겁나찝찝합니다만 문제안되야되겠죠? 아 그리고 이벤트성에서 받은 머니를 계좌번호에서 비밀번호는 왜치라고 나오는건가요 자기계좌쓰는 어플은행을 보거나 알림문자 다뜨는데 이해할수가없네요,1,2020년
2019년 5월 21일,우선 돈 보낼때 진짜 너무너무 편해요! 버튼 몇번 누르면 보내져보리기.. 그리고 잔액조회핳때도 원래는 사용하는 은행 어플켜서 공인인증서 로그인해서 잔액조회했는데 이제는 토스켜서 잔액 얼마나 남았는지 확인합니다. 친구들과 가족들이 쓰면서 저도 깔아서 쓰기시작했는데 너무너무 편하네요!,5,2019년
2022년 6월 5일,"이용내역 상쇄기능이있었으면 좋겠어요 예를들면, 배민에 마라탕을 먹기위해 3만원을 충전했는데 마라탕값이 2만 천원이었다면, 9천원을 다시 환불받잖아요? 그럼 토스 전산상에서는 -3만원 +9천원 이런식으로 되니까 불편해요 정확한 소비금액을 적을수가없어요. 그냥 -2만천원으로 사용자가 임의로 바꿀수있게해주세요",3,2022년
2022년 3월 16일,토스 앱 잘 쓰고 있는 외국인 사용자입니다. 아까 내 보험 조회하기에서 신용정보원 회원 바로 가입해서 조회할 수 있는 기능이 있어서 해봤습니다. 그러나 회원 가입이 됐지만 본인인증이 안돼서 직접 신용정보원 웹페이지에서 본인인증하라는 안내가 떴습니다. 그래서 직접 신용정보원 홈페이지에 가서 회원정보를 조회해봤는데 토스앱 통해서 가입한 제 영어 이름 싸이에 원래 공백인 부분이 +로 되어 있더라고요. 예를 들어 원래 이름이 AA BBB CCCC인데 AA+BBB+CCCC 이렇게 돼서 본인인증이 안 됐었던 것 같습니다. 그래서 신용정보원에서 회원탈퇴 및 재가입하고 본인인증을 마치니까 토스앱에서도 조회가 가능해졌습니다. 이거 원래 앱내에서 의견반영할 수 있는데가 있으면 거시서 쓰려고 했는데 그런 기능이 없어서 여기서 리뷰 추가합니다. 쓰는김에 현재 외국인 비대면 계좌 개설이 되는데가 많지 않아서 좀 아쉬운데 나중에 토스뱅크도 외국인 계좌 개설 열어줬으면 좋겠습니다. 토스 UI/UX맘에 듭니다,5,2022년
2019년 8월 2일,카드 연결과 계좌 연결이 안 되네요 온갖 방법이란 방법은 다 써봤는데 도저히 연결이 안 돼요 심지어 로딩 화면에서 너무 안 되길래 켜놓고 자기까지 해봤는데 일어나고 난 후에도 안 되네요.,1,2019년
2019년 2월 24일,편하고 간편해서 좋은어플이에요!다만 전버전에서 있던 비상금이나 토스계좌에서 다른 내계좌로 옮기기 기능이 사라진점이 좀 아쉬워요ㅠ,4,2019년
2020년 1월 28일,"안녕하세요, 이번에 새로 업데이트? 해서 은행에서 다시 문자가 온 이후로 송금시 인증이 지문인증에서 비밀번호 4자리 알파벳 한자리로 바뀌었습니다. 그런데 다시 지문으로 설정하는 방법을 모르겠네요... 이제 지문인증 송금은 안되나요? 너무번거롭습니다.",3,2020년
2021년 7월 23일,토스로 소비 지출내역 관리중인데 내역 탭에서 계좌연결은 되어있더라도 특정 계좌의 소비내역을 선택하여 제외할 수 있는 기능이 추가되었으면 좋겠습니다. 내소비에서 내역을 제외하는건 알지만 그 계좌 통째로 지우고싶습니다 하나하나 제외하는게 귀찮아요,3,2021년
2022년 1월 7일,토스의 편리함때문에 이용하게됬는데 토스가 돈에 눈이 멀어서 편의성은 개나줘버리기 시작했네. 초심을 잃으면 결국 추락하는건 한순간. 회사의 시작과 모토를 잊지마세요. 업데이트 할때마다 기능이 개같아지고 복잡해지는건 무슨 업뎃입니까??,1,2022년
